DATE,GSLOOK,GSWS01,GSWS02,GSWS03,GSWS08,GSWS09,GSWS10,GSWSMC,date,year,month,WATERYEAR
2005-11-21,,,,,,,,,,2005,11,2006
2005-11-22,,,,,,,,,,2005,11,2006
2005-11-23,,,,,,,,,,2005,11,2006
2005-11-24,,,,,,,,,,2005,11,2006
2005-11-25,,,,,,,,,,2005,11,2006
2005-11-26,,,,,,,,,,2005,11,2006
2005-11-27,,,,,,,,,,2005,11,2006
2005-11-28,,,,,,,,,,2005,11,2006
2005-11-29,,,,,,,,,,2005,11,2006
2005-11-30,,,,,,,,,,2005,11,2006
2005-12-01,,,,,,,,,,2005,12,2006
2005-12-02,,,,,,,,,,2005,12,2006
2005-12-03,,,,,,,,,,2005,12,2006
2005-12-04,,,,,,,,,,2005,12,2006
2005-12-05,,,,,,,,,,2005,12,2006
2005-12-06,,,,,,,,,,2005,12,2006
2005-12-07,,,,,,,,,,2005,12,2006
2005-12-08,,,,,,,,,,2005,12,2006
2005-12-09,,,,,,,,,,2005,12,2006
2005-12-10,,,,,,,,,,2005,12,2006
2005-12-11,,,,,,,,,,2005,12,2006
2005-12-12,,,,,,,,,,2005,12,2006
2005-12-13,,,,,,,,,,2005,12,2006
2005-12-14,,,,,,,,,,2005,12,2006
2005-12-15,,,,,,,,,,2005,12,2006
2005-12-16,,,,,,,,,,2005,12,2006
2005-12-17,,,,,,,,,,2005,12,2006
2005-12-18,,,,,,,,,,2005,12,2006
2005-12-19,,,,,,,,,,2005,12,2006
2005-12-20,,,,,,,,,,2005,12,2006
2005-12-21,,,,,,,,,,2005,12,2006
2005-12-22,,,,,,,,,,2005,12,2006
2005-12-23,,,,,,,,,,2005,12,2006
2005-12-24,,,,,,,,,,2005,12,2006
2005-12-25,,,,,,,,,,2005,12,2006
2005-12-26,,,,,,,,,,2005,12,2006
2005-12-27,,,,,,,,,,2005,12,2006
2005-12-28,,,,,,,,,,2005,12,2006
2005-12-29,,,,,,,,,,2005,12,2006
2005-12-30,,,,,,,,,,2005,12,2006
2005-12-31,,,,,,,,,,2005,12,2006
2006-01-01,,,,,,,,,,2006,1,2006
2006-01-02,,,,,,,,,,2006,1,2006
2006-01-03,,,,,,,,,,2006,1,2006
2006-01-04,,,,,,,,,,2006,1,2006
2006-01-05,,,,,,,,,,2006,1,2006
2006-01-06,,,,,,,,,,2006,1,2006
2006-01-07,,,,,,,,,,2006,1,2006
2006-01-08,,,,,,,,,,2006,1,2006
2006-01-09,,,,,,,,,,2006,1,2006
2006-01-10,,,,,,,,,,2006,1,2006
2006-01-11,,,,,,,,,,2006,1,2006
2006-01-12,,,,,,,,,,2006,1,2006
2006-01-13,,,,,,,,,,2006,1,2006
2006-01-14,,,,,,,,,,2006,1,2006
2006-01-15,,,,,,,,,,2006,1,2006
2006-01-16,,,,,,,,,,2006,1,2006
2006-01-17,,,,,,,,,,2006,1,2006
2006-01-18,,,,,,,,,,2006,1,2006
2006-01-19,,,,,,,,,,2006,1,2006
2006-01-20,,,,,,,,,,2006,1,2006
2006-01-21,,,,,,,,,,2006,1,2006
2006-01-22,,,,,,,,,,2006,1,2006
2006-01-23,,,,,,,,,,2006,1,2006
2006-01-24,,,,,,,,,,2006,1,2006
2006-01-25,,,,,,,,,,2006,1,2006
2006-01-26,,,,,,,,,,2006,1,2006
2006-01-27,,,,,,,,,,2006,1,2006
2006-01-28,,,,,,,,,,2006,1,2006
2006-01-29,,,,,,,,,,2006,1,2006
2006-01-30,,,,,,,,,,2006,1,2006
2006-01-31,,,,,,,,,,2006,1,2006
2006-02-01,,,,,,,,,,2006,2,2006
2006-02-02,,,,,,,,,,2006,2,2006
2006-02-03,,,,,,,,,,2006,2,2006
2006-02-04,,,,,,,,,,2006,2,2006
2006-02-05,,,,,,,,,,2006,2,2006
2006-02-06,,,,,,,,,,2006,2,2006
2006-02-07,,,,,,,,,,2006,2,2006
2006-02-08,,,,,,,,,,2006,2,2006
2006-02-09,,,,,,,,,,2006,2,2006
2006-02-10,,,,,,,,,,2006,2,2006
2006-02-11,,,,,,,,,,2006,2,2006
2006-02-12,,,,,,,,,,2006,2,2006
2006-02-13,,,,,,,,,,2006,2,2006
2006-02-14,,,,,,,,,,2006,2,2006
2006-02-15,,,,,,,,,,2006,2,2006
2006-02-16,,,,,,,,,,2006,2,2006
2006-02-17,,,,,,,,,,2006,2,2006
2006-02-18,,,,,,,,,,2006,2,2006
2006-02-19,,,,,,,,,,2006,2,2006
2006-02-20,,,,,,,,,,2006,2,2006
2006-02-21,,,,,,,,,,2006,2,2006
2006-02-22,,,,,,,,,,2006,2,2006
2006-02-23,,,,,,,,,,2006,2,2006
2006-02-24,,,,,,,,,,2006,2,2006
2006-02-25,,,,,,,,,,2006,2,2006
2006-02-26,,,,,,,,,,2006,2,2006
2006-02-27,,,,,,,,,,2006,2,2006
2006-02-28,,,,,,,,,,2006,2,2006
2006-03-01,,,,,,,,,,2006,3,2006
2006-03-02,,,,,,,,,,2006,3,2006
2006-03-03,,,,,,,,,,2006,3,2006
2006-03-04,,,,,,,,,,2006,3,2006
2006-03-05,,,,,,,,,,2006,3,2006
2006-03-06,,,,,,,,,,2006,3,2006
2006-03-07,,,,,,,,,,2006,3,2006
2006-03-08,,,,,,,,,,2006,3,2006
2006-03-09,,,,,,,,,,2006,3,2006
2006-03-10,,,,,,,,,,2006,3,2006
2006-03-11,,,,,,,,,,2006,3,2006
2006-03-12,,,,,,,,,,2006,3,2006
2006-03-13,,,,,,,,,,2006,3,2006
2006-03-14,,,,,,,,,,2006,3,2006
2006-03-15,,,,,,,,,,2006,3,2006
2006-03-16,,,,,,,,,,2006,3,2006
2006-03-17,,,,,,,,,,2006,3,2006
2006-03-18,,,,,,,,,,2006,3,2006
2006-03-19,,,,,,,,,,2006,3,2006
2006-03-20,,,,,,,,,,2006,3,2006
2006-03-21,,,,,,,,,,2006,3,2006
2006-03-22,,,,,,,,,,2006,3,2006
2006-03-23,,,,,,,,,,2006,3,2006
2006-03-24,,,,,,,,,,2006,3,2006
2006-03-25,,,,,,,,,,2006,3,2006
2006-03-26,,,,,,,,,,2006,3,2006
2006-03-27,,,,,,,,,,2006,3,2006
2006-03-28,,,,,,,,,,2006,3,2006
2006-03-29,,,,,,,,,,2006,3,2006
2006-03-30,,,,,,,,,,2006,3,2006
2006-03-31,,,,,,,,,,2006,3,2006
2006-04-01,,,,,,,,,,2006,4,2006
2006-04-02,,,,,,,,,,2006,4,2006
2006-04-03,,,,,,,,,,2006,4,2006
2006-04-04,,,,,,,,,,2006,4,2006
2006-04-05,,,,,,,,,,2006,4,2006
2006-04-06,,,,,,,,,,2006,4,2006
2006-04-07,,,,,,,,,,2006,4,2006
2006-04-08,,,,,,,,,,2006,4,2006
2006-04-09,,,,,,,,,,2006,4,2006
2006-04-10,,,,,,,,,,2006,4,2006
2006-04-11,,,,,,,,,,2006,4,2006
2006-04-12,,,,,,,,,,2006,4,2006
2006-04-13,,,,,,,,,,2006,4,2006
2006-04-14,,,,,,,,,,2006,4,2006
2006-04-15,,,,,,,,,,2006,4,2006
2006-04-16,,,,,,,8.039178724680001e-05,,,2006,4,2006
2006-04-17,,,,,,,5.3397727310400014e-05,,,2006,4,2006
2006-04-18,,,,,,,4.307679066400001e-05,,,2006,4,2006
2006-04-19,,,,,,,3.56750172428e-05,,,2006,4,2006
2006-04-20,,,,,,,2.82295110392e-05,,,2006,4,2006
2006-04-21,,,,,,,2.29269111732e-05,,,2006,4,2006
2006-04-22,,,,,,,2.0445075772000004e-05,,,2006,4,2006
2006-04-23,,,,,,,1.7788309241200003e-05,,,2006,4,2006
2006-04-24,,,,,,,1.6640323703200004e-05,,,2006,4,2006
2006-04-25,,,,,,,1.6071797532e-05,,,2006,4,2006
2006-04-26,,,,,,,1.4923811994000002e-05,,,2006,4,2006
2006-04-27,,,,,,,1.4322486236000004e-05,,,2006,4,2006
2006-04-28,,,,,,,1.3436897392400004e-05,,,2006,4,2006
2006-04-29,,,,,,,1.2343577832400004e-05,,,2006,4,2006
2006-04-30,,,,,,,1.1501721771200005e-05,,,2006,4,2006
2006-05-01,,,,,,,1.0550533754e-05,,,2006,5,2006
2006-05-02,,,,,,,1.0069473147600004e-05,,,2006,5,2006
2006-05-03,,,,,,,9.818009648800002e-06,,,2006,5,2006
2006-05-04,,,,,,,9.074552348000002e-06,,,2006,5,2006
2006-05-05,,,,,,,8.823088849200002e-06,,,2006,5,2006
2006-05-06,,,,,,,8.768422871200003e-06,,,2006,5,2006
2006-05-07,,,,,,,9.5228133676e-06,,,2006,5,2006
2006-05-08,,,,,,,8.866821631600002e-06,,,2006,5,2006
2006-05-09,,,,,,,7.7516356804e-06,,,2006,5,2006
2006-05-10,,,,,,,7.2159090960000015e-06,,,2006,5,2006
2006-05-11,,,,,,,6.789514467600001e-06,,,2006,5,2006
2006-05-12,,,,,,,6.767648076400001e-06,,,2006,5,2006
2006-05-13,,,,,,,6.822314054400001e-06,,,2006,5,2006
2006-05-14,,,,,,,6.3521866436e-06,,,2006,5,2006
2006-05-15,,,,,,,6.1444559272000015e-06,,,2006,5,2006
2006-05-16,,,,,,,6.1663223184e-06,,,2006,5,2006
2006-05-17,,,,,,,5.707128103200001e-06,,,2006,5,2006
2006-05-18,,,,,,,5.346332648400001e-06,,,2006,5,2006
2006-05-19,,,,,,,5.925792015200002e-06,,,2006,5,2006
2006-05-20,,,,,,,7.095643944400002e-06,,,2006,5,2006
2006-05-21,,,,,,,5.739927690000001e-06,,,2006,5,2006
2006-05-22,,,,,,,6.035123971200001e-06,,,2006,5,2006
2006-05-23,,,,,,,7.707902898e-06,,,2006,5,2006
2006-05-24,,,,,,,9.01988637e-06,,,2006,5,2006
2006-05-25,,,,,,,7.062844357600002e-06,,,2006,5,2006
2006-05-26,,,,,,,1.27043732872e-05,,,2006,5,2006
2006-05-27,,,,,,,1.0922262404400002e-05,,,2006,5,2006
2006-05-28,,,,,,,2.3812500016800003e-05,9.66275827128e-05,,2006,5,2006
2006-05-29,5.357265844000001e-05,,,,,,1.5721935272800003e-05,9.04503271988e-05,,2006,5,2006
2006-05-30,4.4935433916e-05,,,,,,1.07363980792e-05,6.8387138478e-05,,2006,5,2006
2006-05-31,3.8156852644000006e-05,,,,,,8.899621218400001e-06,5.366012400480001e-05,,2006,5,2006
2006-06-01,3.542355374400001e-05,,,,,,9.0854855436e-06,4.77124655984e-05,,2006,6,2006
2006-06-02,5.0402031716000014e-05,1.9690685275600005e-05,,,,3.533608817920001e-05,2.1363464202400005e-05,7.999819220520001e-05,,2006,6,2006
2006-06-03,5.3135330616000016e-05,1.7580578524800003e-05,,,,1.7022985549200003e-05,1.6924586788800004e-05,7.772408752040002e-05,,2006,6,2006
2006-06-04,5.3135330616000016e-05,1.63341942264e-05,,,2.46652892736e-05,1.3294765849600002e-05,1.90456267352e-05,8.028245529080002e-05,,2006,6,2006
2006-06-05,4.9855371936e-05,1.3579028935200002e-05,,,2.31565082808e-05,9.861742431200002e-06,1.5907799598000003e-05,7.13281680944e-05,,2006,6,2006
2006-06-06,4.2639462840000006e-05,1.065986571e-05,,,2.0466942163200003e-05,7.500172181600002e-06,1.1589187336000005e-05,5.772727276800001e-05,,2006,6,2006
2006-06-07,3.7610192864000006e-05,8.615358132800001e-06,,,1.8477100564e-05,6.6364497292000005e-06,8.560692154800002e-06,4.882765154960001e-05,,2006,6,2006
2006-06-08,3.3564910492000004e-05,7.4017734212000015e-06,,,1.6563791334e-05,5.903925624000001e-06,7.019111575200002e-06,4.221306821160001e-05,,2006,6,2006
2006-06-09,3.0394283768000004e-05,6.5927169468e-06,,,1.54048726004e-05,5.433798213200001e-06,6.461518599600001e-06,3.715099864880001e-05,,2006,6,2006
2006-06-10,2.8098312692000003e-05,5.827393254800001e-06,,,1.4388085409600005e-05,4.9636708024000005e-06,5.9804579932000016e-06,3.3368112971200004e-05,,2006,6,2006
2006-06-11,2.634900139600001e-05,5.466597800000001e-06,,,1.36992940868e-05,4.7340736948e-06,5.521263778000001e-06,3.0558281702000005e-05,,2006,6,2006
2006-06-12,2.634900139600001e-05,5.827393254800001e-06,,,1.3710227282400002e-05,4.7340736948e-06,6.964445597200001e-06,3.195773073880001e-05,,2006,6,2006
2006-06-13,2.634900139600001e-05,5.838326450400002e-06,,,1.3261966262800003e-05,4.865272042000001e-06,6.581783751200001e-06,3.2974517929600005e-05,,2006,6,2006
2006-06-14,2.7660984868e-05,5.302599866000001e-06,,,1.3218233480400005e-05,4.9636708024000005e-06,5.696194907600001e-06,3.60686122844e-05,,2006,6,2006
2006-06-15,2.7223657044000008e-05,4.799672868400001e-06,,,1.32510330672e-05,4.493543391600001e-06,5.040203171600001e-06,3.5609418069200004e-05,,2006,6,2006
2006-06-16,2.6786329220000004e-05,4.930871215600001e-06,,,1.3054235546400002e-05,4.7340736948e-06,5.903925624000001e-06,3.6669938042400006e-05,,2006,6,2006
2006-06-17,2.634900139600001e-05,4.384211435600001e-06,,,1.26387741136e-05,4.9636708024000005e-06,5.586862951600001e-06,3.50846246804e-05,,2006,6,2006
2006-06-18,2.4053030320000005e-05,3.9687500028e-06,,,1.2113980724800004e-05,4.5810089564e-06,4.909004824400001e-06,3.2274793411200004e-05,,2006,6,2006
2006-06-19,2.2741046848e-05,3.8047520688000008e-06,,,1.1611053727200004e-05,4.274879479600001e-06,4.5810089564e-06,2.97273588364e-05,,2006,6,2006
2006-06-20,2.1757059244000004e-05,3.6079545480000007e-06,,,1.0714531688e-05,4.274879479600001e-06,4.417011022400001e-06,2.7595385694400005e-05,,2006,6,2006
2006-06-21,2.0445075772000004e-05,3.3127582668e-06,,,1.02990702552e-05,4.274879479600001e-06,4.417011022400001e-06,2.570394285560001e-05,,2006,6,2006
2006-06-22,1.9461088168000003e-05,3.1268939416000005e-06,,,9.850809235600002e-06,4.274879479600001e-06,4.296745870800001e-06,2.39546315596e-05,,2006,6,2006
2006-06-23,1.858643252e-05,2.842630856e-06,,,9.5228133676e-06,4.045282372000001e-06,3.9031508292e-06,2.2467716958e-05,,2006,6,2006
2006-06-24,1.7711776872000005e-05,2.5911673572e-06,,,9.183884304e-06,3.5970213524000007e-06,3.5204889832000005e-06,2.0991735552000005e-05,,2006,6,2006
2006-06-25,1.6837121224000003e-05,2.2194387068000005e-06,,,8.812155653600003e-06,3.1487603328000005e-06,3.3236914624000005e-06,1.9526687341600004e-05,,2006,6,2006
2006-06-26,1.5853133620000002e-05,1.9789084036000003e-06,,,8.495092981200002e-06,3.5860881568000007e-06,2.9300964208000004e-06,1.8367768608e-05,,2006,6,2006
2006-06-27,1.5415805796e-05,2.0226411860000004e-06,,,8.178030308800002e-06,2.6567665308e-06,3.4002238316000003e-06,1.72853822436e-05,,2006,6,2006
2006-06-28,1.4978477972000003e-05,2.3397038584000003e-06,,,7.729769289200001e-06,2.7223657044e-06,3.3564910492e-06,1.6323261030800005e-05,,2006,6,2006
2006-06-29,2.0007747948000003e-05,5.575929756000001e-06,1.2627840918000004e-05,1.257317494e-05,1.23107782456e-05,6.330320252400001e-06,8.560692154800002e-06,2.06965392708e-05,,2006,6,2006
2006-06-30,1.7274449048000004e-05,3.542355374400001e-06,7.817234854000002e-06,7.762568876e-06,8.812155653600003e-06,3.673553721600001e-06,4.5700757608e-06,2.36813016696e-05,,2006,6,2006
2006-07-01,1.6290461444000003e-05,3.1924931152000006e-06,7.128443531200001e-06,6.8441804456000015e-06,8.014032374800001e-06,3.1268939416000005e-06,3.8375516556e-06,2.1046401530000003e-05,,2006,7,2006
2006-07-02,1.4978477972000003e-05,2.6676997264e-06,6.669249316e-06,6.1553891228e-06,7.368973834400002e-06,2.7223657044e-06,3.3564910492e-06,1.8094438718e-05,,2006,7,2006
2006-07-03,1.4103822324000005e-05,2.3834366408000004e-06,6.4068526216e-06,5.772727276800001e-06,7.970299592400001e-06,2.7551652912000005e-06,3.1268939416000005e-06,1.8509900150800003e-05,,2006,7,2006
2006-07-04,1.5415805796e-05,2.4490358144e-06,6.3631198392e-06,5.597796147200001e-06,7.6095041376000015e-06,2.9738292032000005e-06,3.0394283768000003e-06,1.7668044089600004e-05,,2006,7,2006
2006-07-05,1.4103822324000005e-05,2.5255681836000008e-06,6.177255514e-06,5.521263778000001e-06,6.953512401600001e-06,3.1815599196e-06,3.2362258976000003e-06,1.65309917472e-05,,2006,7,2006
2006-07-06,1.3666494500000002e-05,2.569300966e-06,6.1007231448000014e-06,5.5431301692000006e-06,6.723915294000001e-06,3.0722279636000008e-06,3.3018250712000004e-06,1.5929665989200003e-05,,2006,7,2006
2006-07-07,1.3119834720000002e-05,2.2850378804e-06,5.892992428400001e-06,5.422865017600001e-06,6.3521866436e-06,2.6676997264e-06,2.941029616400001e-06,1.5459538578400003e-05,,2006,7,2006
2006-07-08,1.2682506896000002e-05,1.9461088168000003e-06,5.652462125200001e-06,5.138601932e-06,5.925792015200002e-06,2.1866391200000004e-06,2.623966944000001e-06,1.4759814060000005e-05,,2006,7,2006
2006-07-09,1.2245179072000005e-05,1.7493112960000002e-06,5.4556646044e-06,4.952737606800001e-06,5.718061298800001e-06,2.4162362276000005e-06,2.547434574800001e-06,1.4213154280000004e-05,,2006,7,2006
2006-07-10,1.1807851248000002e-05,1.6837121224000003e-06,5.3572658440000005e-06,4.8215392596000014e-06,5.488464191200002e-06,2.1647727288000004e-06,2.5146349880000003e-06,1.3863292020800003e-05,,2006,7,2006
2006-07-11,1.1370523424e-05,1.7274449048000002e-06,5.193267910000001e-06,4.766873281600001e-06,5.3353994528000005e-06,2.3506370540000004e-06,2.547434574800001e-06,1.31854338936e-05,,2006,7,2006
2006-07-12,1.1370523424e-05,1.9023760344000004e-06,5.1495351276000005e-06,4.930871215600001e-06,5.2916666704e-06,2.5583677704000004e-06,2.8754304428000007e-06,1.3108901524400002e-05,,2006,7,2006
2006-07-13,1.1370523424e-05,1.91330923e-06,4.996470389200001e-06,4.701274108000001e-06,5.138601932e-06,2.4709022056e-06,2.569300966e-06,1.26387741136e-05,,2006,7,2006
2006-07-14,1.0933195600000002e-05,1.5525137752000002e-06,4.810606064000001e-06,4.493543391600001e-06,4.91993802e-06,2.1757059244000004e-06,2.2741046848e-06,1.2092114333600002e-05,,2006,7,2006
2006-07-15,1.038653582e-05,1.4431818192000002e-06,4.788739672800001e-06,4.417011022400001e-06,4.788739672800001e-06,2.1757059244000004e-06,2.2194387068000005e-06,1.1556387749200004e-05,,2006,7,2006
2006-07-16,9.949207996000002e-06,1.421315428e-06,4.6247417388e-06,4.373278240000001e-06,4.6684745212e-06,2.1319731420000003e-06,2.1538395332000003e-06,1.1151859512000002e-05,,2006,7,2006
2006-07-17,9.949207996000002e-06,1.2682506896000002e-06,4.6138085432000005e-06,4.274879479600001e-06,4.559142565200001e-06,1.9242424256e-06,2.0335743816000005e-06,1.09113292088e-05,,2006,7,2006
2006-07-18,9.511880172e-06,1.1698519292000002e-06,4.471677000400001e-06,4.165547523600001e-06,4.362345044400001e-06,1.7711776872000005e-06,2.1429063376000003e-06,1.06270661232e-05,,2006,7,2006
2006-07-19,9.074552348000002e-06,1.0933195600000002e-06,4.395144631200001e-06,4.089015154400001e-06,4.209280306000001e-06,1.6837121224000003e-06,2.0991735552e-06,1.0506800971600002e-05,,2006,7,2006
2006-07-20,9.074552348000002e-06,9.949207996000002e-07,4.362345044400001e-06,4.023415980800001e-06,4.023415980800001e-06,1.6071797532000003e-06,1.9023760344000004e-06,1.0277203864e-05,,2006,7,2006
2006-07-21,8.637224524000002e-06,8.418560612000001e-07,4.231146697200001e-06,3.9468836116e-06,3.8047520688000008e-06,1.4650482104000002e-06,1.7493112960000002e-06,1.0189738299200003e-05,,2006,7,2006
2006-07-22,8.637224524000002e-06,8.637224524000001e-07,4.187413914800001e-06,3.8594180468e-06,3.684486917200001e-06,1.3557162544000002e-06,1.7711776872000005e-06,9.992940778400002e-06,,2006,7,2006
2006-07-23,8.199896700000001e-06,7.543904964000002e-07,4.0780819588000006e-06,3.7938188732e-06,3.509555787600001e-06,1.147985538e-06,1.6071797532000003e-06,9.730544084e-06,,2006,7,2006
2006-07-24,8.199896700000001e-06,7.215909096000001e-07,3.957816807200001e-06,3.6079545480000007e-06,3.334624658e-06,9.949207996000002e-07,1.3775826456000002e-06,9.0854855436e-06,,2006,7,2006
2006-07-25,8.199896700000001e-06,6.559917360000001e-07,3.82661846e-06,3.531422178800001e-06,3.2143595064000007e-06,9.730544084e-07,1.3666494500000002e-06,8.462293394400002e-06,,2006,7,2006
2006-07-26,7.762568876e-06,6.450585404000001e-07,3.771952482e-06,3.5204889832000005e-06,3.1378271372e-06,1.0058539952000002e-06,1.3775826456000002e-06,7.981232788e-06,,2006,7,2006
2006-07-27,7.762568876e-06,6.669249316000001e-07,3.7610192864e-06,3.487689396400001e-06,3.0503615724000007e-06,1.0277203864000005e-06,1.3666494500000002e-06,7.817234854000002e-06,,2006,7,2006
2006-07-28,7.2159090960000015e-06,6.559917360000001e-07,3.717286504000001e-06,3.4548898096000004e-06,2.9738292032000005e-06,9.839876040000002e-07,1.3447830588e-06,7.6751033112e-06,,2006,7,2006
2006-07-29,7.2159090960000015e-06,7.106577140000001e-07,3.706353308400001e-06,3.4002238316000003e-06,2.919163225200001e-06,9.730544084e-07,1.3557162544000002e-06,7.587637746400001e-06,,2006,7,2006
2006-07-30,6.778581272000001e-06,7.543904964000002e-07,3.640754134800001e-06,3.334624658e-06,2.8207644648000006e-06,9.730544084e-07,1.3775826456000002e-06,7.412706616800002e-06,,2006,7,2006
2006-07-31,6.778581272000001e-06,7.543904964000002e-07,3.6188877436000008e-06,3.2690254844000004e-06,2.7332989000000004e-06,9.839876040000002e-07,1.3994490368000005e-06,7.270575074000001e-06,,2006,7,2006
2006-08-01,6.778581272000001e-06,7.215909096000001e-07,3.5860881568000007e-06,3.2471590932000003e-06,2.6349001396e-06,9.949207996000002e-07,1.3994490368000005e-06,7.172176313600001e-06,,2006,8,2006
2006-08-02,6.778581272000001e-06,7.215909096000001e-07,3.542355374400001e-06,3.2034263108e-06,2.5911673572e-06,9.402548216e-07,1.3229166676e-06,6.898846423600001e-06,,2006,8,2006
2006-08-03,6.341253448000001e-06,6.997245184000001e-07,3.509555787600001e-06,3.1815599196e-06,2.5037017924000007e-06,9.29321626e-07,1.3338498632e-06,6.691115707200001e-06,,2006,8,2006
2006-08-04,6.341253448000001e-06,6.778581272000001e-07,3.4002238316000003e-06,3.1487603328000005e-06,2.4271694232000005e-06,8.637224524000001e-07,1.2682506896000002e-06,6.767648076400001e-06,,2006,8,2006
2006-08-05,6.341253448000001e-06,6.341253448000001e-07,3.3455578536000005e-06,3.0722279636000008e-06,2.3287706628000003e-06,7.981232788000002e-07,1.2026515160000002e-06,6.4833849908e-06,,2006,8,2006
2006-08-06,6.341253448000001e-06,5.685261712e-07,3.2908918756000004e-06,3.0066287900000006e-06,2.2303719024e-06,7.325241052000001e-07,1.1807851248000002e-06,6.210055100800001e-06,,2006,8,2006
2006-08-07,6.341253448000001e-06,5.794593668000001e-07,3.2471590932000003e-06,3.2362258976000003e-06,3.061294768000001e-06,8.965220392000002e-07,1.5962465576000003e-06,6.581783751200001e-06,,2006,8,2006
2006-08-08,6.778581272000001e-06,9.183884304e-07,3.2690254844000004e-06,3.170626724000001e-06,2.7332989000000004e-06,1.0495867776e-06,1.5197141884e-06,6.472451795200001e-06,,2006,8,2006
2006-08-09,6.341253448000001e-06,7.653236920000003e-07,3.2143595064000007e-06,3.0284951812000007e-06,2.3069042716000003e-06,8.309228656000001e-07,1.2245179072e-06,5.991391188800001e-06,,2006,8,2006
2006-08-10,5.903925624000001e-06,6.122589536e-07,3.1378271372e-06,2.9519628120000005e-06,2.2085055112000005e-06,7.543904964000002e-07,1.1370523424e-06,5.925792015200002e-06,,2006,8,2006
2006-08-11,5.903925624000001e-06,5.903925624000001e-07,3.0175619856000006e-06,2.9300964208000004e-06,2.0882403596e-06,7.215909096000001e-07,1.0933195600000002e-06,5.838326450400002e-06,,2006,8,2006
2006-08-12,5.903925624000001e-06,5.794593668000001e-07,2.962896007600001e-06,2.8863636384000003e-06,1.9679752080000003e-06,7.106577140000001e-07,1.0605199732e-06,5.805526863600002e-06,,2006,8,2006
2006-08-13,5.466597800000001e-06,5.357265844000001e-07,2.9082300296000004e-06,2.798898073600001e-06,1.8477100564000005e-06,6.559917360000001e-07,9.839876040000002e-07,5.641528929600001e-06,,2006,8,2006
2006-08-14,5.466597800000001e-06,4.482610196000001e-07,2.8316976604000006e-06,2.6786329220000003e-06,1.7711776872000005e-06,6.013257580000001e-07,8.855888436000001e-07,5.521263778000001e-06,,2006,8,2006
2006-08-15,5.466597800000001e-06,4.154614328000001e-07,2.8535640516000007e-06,2.6567665308e-06,1.7602444916000005e-06,5.903925624000001e-07,8.965220392000002e-07,5.510330582400001e-06,,2006,8,2006
2006-08-16,5.466597800000001e-06,5.029269976000001e-07,2.798898073600001e-06,2.6567665308e-06,1.7274449048000002e-06,6.013257580000001e-07,8.855888436000001e-07,5.4556646044e-06,,2006,8,2006
2006-08-17,5.029269976000001e-06,5.575929756e-07,2.7770316824000005e-06,2.6567665308e-06,1.6509125356000002e-06,6.231921492000001e-07,8.527892568000002e-07,5.390065430800001e-06,,2006,8,2006
2006-08-18,5.029269976000001e-06,5.029269976000001e-07,2.7004993132000003e-06,2.6021005528000005e-06,1.5634469708000002e-06,5.794593668000001e-07,7.871900832000001e-07,5.204201105600001e-06,,2006,8,2006
2006-08-19,5.029269976000001e-06,3.826618460000002e-07,2.6349001396e-06,2.4709022056e-06,1.4431818192000002e-06,4.810606064000001e-07,6.778581272000001e-07,5.0183367804e-06,,2006,8,2006
2006-08-20,4.5919421520000005e-06,3.279958680000001e-07,2.5802341616000005e-06,2.4162362276000005e-06,1.3666494500000002e-06,4.482610196000001e-07,6.450585404000001e-07,4.996470389200001e-06,,2006,8,2006
2006-08-21,4.5919421520000005e-06,,2.5802341616000005e-06,2.3834366408000004e-06,1.3447830588e-06,4.482610196000001e-07,6.450585404000001e-07,5.0620695628e-06,,2006,8,2006
2006-08-22,4.5919421520000005e-06,,2.6021005528000005e-06,2.3834366408000004e-06,1.3010502764000005e-06,5.029269976000001e-07,6.778581272000001e-07,5.0074035848000014e-06,,2006,8,2006
